,text,target,sender,link,hostile,If hostile is it directed ?,group,id
136,@GOP @realDonaldTrump Give Only Poop,GOP,myecleticself,https://twitter.com/statuses/1095222651029737472,1,1,10,1095222651029737472
137,@BreitbartNews No shit,BreitbartNews,torrisi_ron,https://twitter.com/statuses/1099801392452198401,0,0,10,1099801392452198401
138,@iNabberTV Well fuck u too cunt,iNabberTV,ubixl27,https://twitter.com/statuses/1100053186361073665,1,1,10,1100053186361073665
139,"@IlhanMN Fuck off,go home",IlhanMN,JamieChitwood,https://twitter.com/statuses/1095054190576062464,1,1,0,1095054190576062464
140,@AmazingOmeara Come have a pint. Not trashing shit out on this mess of a site.,AmazingOmeara,gearoid2point0,https://twitter.com/statuses/1097117013401657344,1,1,11,1097117013401657344
141,@vRyso__ I’ve been to the semis 3 times u retard 😂😂😂😂😂,vRyso__,Yaxzs_,https://twitter.com/statuses/1105183566957301761,1,1,1,1105183566957301761
142,@MonnaD5 Haha yeah but it keeps me safe. Even though my whole area code knows not to fuck with me.... My nickname is psycho for a reason,MonnaD5,Justin32392562,https://twitter.com/statuses/1095362748966494210,1,0,1,1095362748966494210
143,@NoodlesTheBird I just cleaned the master and holy fuck I'm wiped,NoodlesTheBird,PINK_BEAK,https://twitter.com/statuses/1100865970204303361,0,0,10,1100865970204303361
144,@DarlingPNikki LMFAO YO I HOPE U WENT ON THE CRUISE WIT YA NIGGA SAYIN THIS 😭😭😭😭,DarlingPNikki,KINGPOM_,https://twitter.com/statuses/1100128202872233984,0,0,11,1100128202872233984
145,@DrawtyDevil Knew him a cunt well before this.  And why censor yourself?,DrawtyDevil,daniel7zimmer,https://twitter.com/statuses/1099758638716067842,1,1,10,1099758638716067842
146,"@ChristoStad Awww, Poor love!❤❤ Hope she is ok and getting over it.🙏 My poor Benji is 12 &amp; he's done that in the past. It shakes them up but us even more! He scares me all the time now, hes v arthritic, kidney failure &amp; anal gland tumour. One of ",ChristoStad,Ingleton2015,https://twitter.com/statuses/1095701774353268736,0,0,1,1095701774353268736
147,"@privito @Gasman8523 @Dakexcuses @Marcus_Mosher Antonio Bryant, Joey Galloway🤣🤣😂😂😂🤣🤣😂😂 like I said terrible except for Glenn. Never said anything about defense either.. read it I said OFFENSE.. Bryant and Galloway.. Goddamnit that’s funny shit right there please tell me your kidding",privito,whiteboyJW82,https://twitter.com/statuses/1099770190055829510,0,0,0,1099770190055829510
148,"@a_crampton @VillaViews_ Your comment is misplaced mate, this has nothing to do with him being Spanish, it's to do with him being a twat.",a_crampton,DLHarpz,https://twitter.com/statuses/1099970776848052224,1,0,1,1099970776848052224
149,@BasedWaleed ? Fuck that white bitch,BasedWaleed,MitoGuuay21,https://twitter.com/statuses/1101116771778641920,1,0,11,1101116771778641920
150,@kepa_46 you’re a cunt... would blame sarri for penalty choices but didn’t even look like he was interested who was taking them #sarriout,kepa_46,joemole6,https://twitter.com/statuses/1099750894340632577,1,1,0,1099750894340632577
151,@SebGorka @GreggJarrett @FoxNews That raghead has a face that would stop a clock,SebGorka,ttsioutsias,https://twitter.com/statuses/1105335854413819904,1,1,10,1105335854413819904
152,@215Zeek Nigga me https://t.co/43VBV1ZhKc,215Zeek,yungstothek,https://twitter.com/statuses/1100020701979987970,0,0,11,1100020701979987970
153,@RahmanYii Don't patronize me you twat,RahmanYii,DrJasonLeong,https://twitter.com/statuses/1105358508331982848,1,1,1,1105358508331982848
154,@WarcydeSprt @wojespn @DraftExpress What the fuck,WarcydeSprt,NFL4SanAntonio,https://twitter.com/statuses/1101145205011550208,0,0,0,1101145205011550208
155,"@lorenzo2920 @ReadCaseyCarter @RitaDaniels69 Absolutely! As always, with kind regards to madam @ReadCaseyCarter and madam @RitaDaniels69 from Perkins, the cocksucking old white English butler/faggot! Personal liveried butler who serves madam @PersianGoddessZ #Zaraism #CoercedBi #FaggotTraining #Cocksucker  #BlackCocksucking",lorenzo2920,SlavePerkins,https://twitter.com/statuses/1105591644982861825,1,0,10,1105591644982861825
156,@MixuDave2 @iain4546 How do you know all this shit Dav?,MixuDave2,BrianMilne80,https://twitter.com/statuses/1101459951162220544,0,0,11,1101459951162220544
157,@chardigras wait ru Paul ain't even gay...woooooooow somehow that nigga gets worse every time I hear his name,chardigras,e_Glyde,https://twitter.com/statuses/1095571861939707905,0,0,11,1095571861939707905
158,"@BreitbartNews DONT WORRY LADIES ,,YOUR NEW MASTER IS HERE ,  YOU FEEL IT SOON ,  YOU WILL ALL COVER UP ,  AND BOW ,  NO DRINKING   NO BÄRS   NO DRUGS,OR WEED   NO GAYS ,ALL KILLED ,  YOU OUT SPOKEN DEMOCRAT WOMEN WILL LOVE THIS   HAVING YOUR ASS WHIPPED,,  FOOLS NEVER LEARN TILL ITS TOO LATE , https://t.co/7OiMARkCKM",BreitbartNews,Gumball55668882,https://twitter.com/statuses/1097494558311673856,0,0,10,1097494558311673856
159,@Necation Sex is  best for your birthday and mine is a good time to get my life together,Necation,procrastinatess,https://twitter.com/statuses/1100131617551585280,0,0,0,1100131617551585280
160,@MrsPerrin @NumbersMuncher @MarshallLocke HAhahaha. Eat shit.,MrsPerrin,propergentleman,https://twitter.com/statuses/1099290915540267008,1,1,0,1099290915540267008
161,@amareicuh Wtf !!! Fuck that neighbor 👊🏻,amareicuh,Madnessmichelle,https://twitter.com/statuses/1095063483987636224,0,0,11,1095063483987636224
162,"@WarsaySZN That nigga ain’t develop nobody in years, I’m glad Jerry West runnin shit now instead of doc",WarsaySZN,iBeatHorres,https://twitter.com/statuses/1105341074871005184,1,0,11,1105341074871005184
163,@xIsoWrld Nigga got his on chat muted don’t join that shit,xIsoWrld,BlessedDaGoat,https://twitter.com/statuses/1105286324150587393,0,0,11,1105286324150587393
164,@FerragamoDollas Nigga Calmly Said “Arson” Lik tht Shit was Regular 😭,FerragamoDollas,PapitoSupreme_,https://twitter.com/statuses/1099735949704159234,0,0,11,1099735949704159234
165,@srryimsara @wesleyxo Well a nigga happy so you get off mine hoe,srryimsara,OmenVitality,https://twitter.com/statuses/1105525574590754816,1,0,11,1105525574590754816
166,"@ExaltLewdcina ""Fuck..."" He said to himself. ""Lucina I'm going to cum..."" The tactician mumbled as he felt himself getting closer and closer to her. Trying to grind back against the dominant princess as he was wanting his release.",ExaltLewdcina,TacticalFates,https://twitter.com/statuses/1100933821057384448,0,0,11,1100933821057384448
167,@IcySwish That guy must be a retard,IcySwish,YT_Benficakld3,https://twitter.com/statuses/1105203471953915904,1,0,10,1105203471953915904
168,@tariqnasheed Mixed up nigga babble!!,tariqnasheed,GettoTv,https://twitter.com/statuses/1105479583648935936,0,0,10,1105479583648935936
169,@mycooltortoise Cum over,mycooltortoise,YoungLavizh,https://twitter.com/statuses/1100997286413381632,0,0,11,1100997286413381632
170,@billyf65 @TheRightMelissa @realDonaldTrump @CNN They dismembered the fucking guy lol this girl is so dumb she's got 150k idiots drooling over her plastic ass,billyf65,emaze,https://twitter.com/statuses/1094873447098867712,1,1,0,1094873447098867712
171,@Daniel_T_1985 I would think this would be made for Nick Jr. This looks like shit directed towards more little children,Daniel_T_1985,GhoulyGengar,https://twitter.com/statuses/1097533901067698176,0,0,10,1097533901067698176
172,@fxckoffalex who's been being a cunt since people made shit up bout the verse 😂,fxckoffalex,jaydaxlouise,https://twitter.com/statuses/1105569076896825345,0,0,11,1105569076896825345
173,"@QuietMoney_twin Nigga yu know I don’t go places like dat , I seen mf instasnap Dey posted him 😂😂",QuietMoney_twin,Lex_814,https://twitter.com/statuses/1105283965248782336,0,0,11,1105283965248782336
174,@piersmorgan You are a twat Piers you really are.,piersmorgan,Toolster316,https://twitter.com/statuses/1105553140483534848,1,1,10,1105553140483534848
175,@zzzzs01 @iamkneespears I know you are mentally challenged ~after all you stan BrokenSpearit in 2019~ but ASIB has already sold 4M albums ww and just last week was #2 in the Billboard 200 (it hasn’t left the top 10 since release). A bundle is not changing,zzzzs01,AllysPimp,https://twitter.com/statuses/1101257185198305280,0,0,11,1101257185198305280
176,@MveSilently You upset because you can’t get someone’s information? You are a gay man and you are asking for a heterosexual mans information. If I gave you they information and you messaged them they would probably block you &amp; call you a faggot so I’m,MveSilently,athletesonlyxx,https://twitter.com/statuses/1099846312554582017,0,0,1,1099846312554582017
177,@CitizenBomber and Uncle Tom Cobley and all,CitizenBomber,aqabar,https://twitter.com/statuses/1099789638548447232,0,0,10,1099789638548447232
178,@miiikeyyyyyyy Lmaooo fuck that nigger. And I’m already married sir 😎,miiikeyyyyyyy,hboogwitdaneck,https://twitter.com/statuses/1105178241759920128,1,0,11,1105178241759920128
179,@woodythemover Yep its been 1 of them days for me too. The level of cunt-ish-ness today has now become a world record!,woodythemover,RossChilds553,https://twitter.com/statuses/1105176553401536513,0,0,11,1105176553401536513
180,@antipullout I told u before to stop leaving my child with that nigga 😡,antipullout,BigBaIIerCam,https://twitter.com/statuses/1105558843885522956,1,0,11,1105558843885522956
181,"@AzTheBaz @MetroUK I'm heart broken &amp; shocked ,how many people are calling that little soul ,who's gone, a ""jihadi baby"" .  Hate her mother &amp; her decisions ,but why a little soul ?",AzTheBaz,khussh_,https://twitter.com/statuses/1105178570282938369,0,0,11,1105178570282938369
182,@imcassiedye @iamshylaoliver BITCH I WAS GONNA SAY THIS,imcassiedye,iamalyssapaugh,https://twitter.com/statuses/1099862344576978950,1,1,0,1099862344576978950
183,"@mattgaetz @MichaelCohen212 What a disgrace to office you are.  You realise Trumpkin ass-kissers aren’t going to come out of this period well, right?",mattgaetz,ElNuevoOtroMio2,https://twitter.com/statuses/1100514403110322176,1,1,0,1100514403110322176
184,@adeyinkagradson @YorubaY Ewu Disgusting twat,adeyinkagradson,okoronextor43,https://twitter.com/statuses/1099909759132672001,1,1,0,1099909759132672001
185,@Paulsonkyrian Yeah nigga for real,Paulsonkyrian,DCcontroversial,https://twitter.com/statuses/1105481956907732992,0,0,1,1105481956907732992
186,"@PlanetNoar @Kamala4Ohio @KamalaHarris I fart out platitudes, you spew out shit. Guess we’re even.",PlanetNoar,liberal_anarchy,https://twitter.com/statuses/1101368710512619521,1,1,0,1101368710512619521
187,@ZekoFN @WatchUnity Theres team is shit,ZekoFN,RiskyReels,https://twitter.com/statuses/1100866003553128463,1,0,0,1100866003553128463
188,@bigsadshawty why you still photoshop in 2019 💀💀💀💀💀💀💀💀💀💀 LMFAOOO shorty ass had to break ha spinal cord to pose for a pic https://t.co/AIwFKuEUTM,bigsadshawty,llullabv,https://twitter.com/statuses/1101089120246513670,1,1,0,1101089120246513670
189,@SpliffMeister Kick my ass to humble myself,SpliffMeister,Based_Tree95,https://twitter.com/statuses/1101168580329005056,0,0,11,1101168580329005056
190,"@OfSkxllshots // luckily i have lower morals  let me punch 8^) two-timers dont deserve shit  besides, LDRs are still relationships that should be built upon trust!!!",OfSkxllshots,iinsatiability,https://twitter.com/statuses/1101024818516770816,0,0,11,1101024818516770816
191,@big_gno Lmao nigga,big_gno,_cuddymack,https://twitter.com/statuses/1099736909050507264,0,0,10,1099736909050507264
192,@paddypower It should read KEPA THE CUNT,paddypower,_Davies14,https://twitter.com/statuses/1099751900721876992,1,0,10,1099751900721876992
193,"@MissBNasty_ People are so weird about sex. My mom sold heroin my nigga. Heroin. Got the doors kicked in, taken away, brought back all types of trauma. I buy my mama a designer purse and trip twice a year cause you grow up and deal with your shit and understand life is complex.",MissBNasty_,TheRealKingCope,https://twitter.com/statuses/1105179966130524160,0,0,10,1105179966130524160
194,@FlatCapVaper I have always been supportive of new reviewers who are doing things for the right reasons as I know how hard it is to get on the ladder and not get lost in the crowd.  The only issue I have is with the ones that cunt you off behind your back after you've helped them out. 👍,FlatCapVaper,TheDevilVaper,https://twitter.com/statuses/1105591564963856389,0,0,1,1105591564963856389
195,@republic Bull shit pressure don’t you understand what goodwill gesture means @republic,republic,umaircrazy,https://twitter.com/statuses/1101373157540352000,0,0,0,1101373157540352000
196,@AzureCheats Blame twat head lol,AzureCheats,snoopsta70,https://twitter.com/statuses/1105578639314374656,1,0,1,1105578639314374656
197,"@HomeOfHibs No that long ago he dodge jail for knocking some poor cunt out in Liverpool, on camera too, fkn short memory as soon as sign fir west coast team's these twats",HomeOfHibs,Gags_72,https://twitter.com/statuses/1105474880999485440,1,0,10,1105474880999485440
198,"@notburznip sure... i don't think he's an industry plant, but everyone else does, so i was rolling w that theory, and you can actually find some interesting shit. like, he didn't even make that beat, he stole it from youtube lol",notburznip,UghAio,https://twitter.com/statuses/1099757355586256897,0,0,1,1099757355586256897
199,@SleazyEstacks Idc I just be waking up and then a nigga horny 5 minutes later cus of y’all 😭,SleazyEstacks,callme_K_,https://twitter.com/statuses/1099807221519732736,0,0,1,1099807221519732736
200,@WOODa_ShudaCuda Bro i hate how good that nigga is,WOODa_ShudaCuda,1haitiankid,https://twitter.com/statuses/1105603169999048706,0,0,11,1105603169999048706
201,"@kiansllovely spotted dick, prove me wrong https://t.co/PtTvkk0O2V",kiansllovely,itsrealityhoe,https://twitter.com/statuses/1094869028743475203,0,0,11,1094869028743475203
202,@CatleyIan @lyletaylor90 #FickleCatley is back...! You called him a cunt a few weeks ago now you’re on the end of his wilson!,CatleyIan,rhayto,https://twitter.com/statuses/1100116452953198592,0,0,11,1100116452953198592
203,@MikeMason830 @AOC Mike: for how long have you been such a shit-head?,MikeMason830,EdInArlington,https://twitter.com/statuses/1101336281123094533,1,1,0,1101336281123094533
204,"@AntonthyNaomi I know you meant a pet, but how did your sister know about the other you twat.",AntonthyNaomi,LyndseyAntrobus,https://twitter.com/statuses/1105457728674250753,1,1,1,1105457728674250753
205,@tmeezy__ Yeah lmfao folks already thinking “you were a nigger then. You’re a nigger now with a diploma “,tmeezy__,Uncle_drewbee,https://twitter.com/statuses/1105558447003762688,0,0,11,1105558447003762688
206,@Bighollywood3 @AnthonyWatson @Glinner Nope. I was suspended for calling tommeh a cunt.,Bighollywood3,S_U_A_R,https://twitter.com/statuses/1100047321499422720,0,0,1,1100047321499422720
207,@GraemeKelly1 Harsh on Mane was his first poor game in ages yesterday...but agreed we've shit it!!,GraemeKelly1,bully185,https://twitter.com/statuses/1099974179347152896,1,0,10,1099974179347152896
